รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
30030000,สพป.นครราชสีมา เขต 3,30030028,บ้านหนองตะแบก,11,6,17,1,10,13,23,1,12,22,34,1,33,41,74,3,16,9,25,1,9,15,24,1,20,18,38,2,11,15,26,1,21,15,36,2,18,18,36,2,95,90,185,9,25,14,39,1,12,18,30,1,14,10,24,1,51,42,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,173,352,15
30030000,สพป.นครราชสีมา เขต 3,30030029,บ้านเทพนิมิต,0,0,0,0,4,4,8,1,9,2,11,1,13,6,19,2,6,4,10,1,5,2,7,1,12,10,22,1,8,7,15,1,7,5,12,1,7,11,18,1,45,39,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,103,8
30030000,สพป.นครราชสีมา เขต 3,30030030,บ้านซับสะเดา,0,0,0,0,9,6,15,1,7,6,13,1,16,12,28,2,6,6,12,1,9,3,12,1,10,6,16,1,6,6,12,1,12,7,19,1,6,8,14,1,49,36,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,113,8
30030000,สพป.นครราชสีมา เขต 3,30030031,บ้านบุตาโฮ-โนนกลาง,0,0,0,0,6,10,16,1,11,8,19,1,17,18,35,2,8,4,12,1,12,8,20,1,7,8,15,1,9,7,16,1,7,7,14,1,7,7,14,1,50,41,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,59,126,8
30030000,สพป.นครราชสีมา เขต 3,30030032,ครบุรีวิทยา,0,0,0,0,54,45,99,3,56,60,116,4,110,105,215,7,81,77,158,5,88,76,164,5,86,72,158,4,82,93,175,5,99,105,204,5,87,74,161,4,523,497,1020,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,602,1235,35
30030000,สพป.นครราชสีมา เขต 3,30030033,บ้านอังโกน-ห้วยทราย,0,0,0,0,4,3,7,1,7,6,13,1,11,9,20,2,1,1,2,1,1,2,3,1,2,3,5,1,3,3,6,1,6,6,12,1,5,3,8,1,18,18,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56,8
30030000,สพป.นครราชสีมา เขต 3,30030034,บ้านบุมะค่า(ชาวไร่สามัคคี),0,0,0,0,5,12,17,1,8,13,21,1,13,25,38,2,12,3,15,1,4,5,9,1,8,8,16,1,7,5,12,1,6,10,16,1,9,7,16,1,46,38,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,122,8
30030000,สพป.นครราชสีมา เขต 3,30030035,บ้านบุยายแลบ,2,3,5,1,8,6,14,1,10,4,14,1,20,13,33,3,7,8,15,1,2,3,5,1,3,5,8,1,3,3,6,1,5,2,7,1,2,5,7,1,22,26,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,81,9
30030000,สพป.นครราชสีมา เขต 3,30030036,บ้านมาบตะโกเอน,4,4,8,1,6,7,13,1,10,6,16,1,20,17,37,3,4,3,7,1,6,11,17,1,5,8,13,1,12,5,17,1,13,8,21,1,11,7,18,1,51,42,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,130,9
30030000,สพป.นครราชสีมา เขต 3,30030037,บ้านหนองสองห้อง,6,3,9,1,11,8,19,1,10,5,15,1,27,16,43,3,7,2,9,1,9,10,19,1,8,0,8,1,8,3,11,1,3,7,10,1,6,3,9,1,41,25,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,41,109,9
