รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
32030000,สพป.สุรินทร์ เขต 3,32030095,บ้านด่าน,0,0,0,0,25,28,53,2,21,23,44,2,46,51,97,4,16,29,45,2,26,13,39,2,22,27,49,2,22,19,41,2,23,24,47,2,22,20,42,2,131,132,263,12,23,16,39,2,19,16,35,1,20,20,40,2,62,52,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,235,474,21
32030000,สพป.สุรินทร์ เขต 3,32030096,บ้านเกษตรถาวร,0,0,0,0,12,8,20,1,10,11,21,1,22,19,41,2,11,6,17,1,11,12,23,1,18,17,35,2,13,11,24,1,8,12,20,1,11,10,21,1,72,68,140,7,10,11,21,1,17,22,39,2,10,9,19,1,37,42,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,129,260,13
32030000,สพป.สุรินทร์ เขต 3,32030097,เรืองเจริญพัฒนา,0,0,0,0,21,9,30,1,12,8,20,1,33,17,50,2,12,8,20,1,12,13,25,1,9,10,19,1,11,6,17,1,9,12,21,1,10,9,19,1,63,58,121,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,75,171,8
32030000,สพป.สุรินทร์ เขต 3,32030098,บ้านสกล,0,0,0,0,16,6,22,1,11,13,24,1,27,19,46,2,7,8,15,1,10,7,17,1,12,10,22,1,11,14,25,1,14,6,20,1,15,6,21,1,69,51,120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,70,166,8
32030000,สพป.สุรินทร์ เขต 3,32030099,บ้านตะเคียน,0,0,0,0,15,8,23,1,13,7,20,1,28,15,43,2,16,5,21,1,15,17,32,2,11,7,18,1,23,11,34,1,15,12,27,1,12,18,30,1,92,70,162,7,15,12,27,2,15,4,19,1,4,9,13,1,34,25,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,110,264,13
32030000,สพป.สุรินทร์ เขต 3,32030100,นิคมสร้างตนเองปราสาท2,0,0,0,0,11,13,24,1,11,13,24,1,22,26,48,2,9,8,17,1,9,14,23,1,12,12,24,1,19,12,31,1,14,16,30,1,12,13,25,1,75,75,150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,101,198,8
32030000,สพป.สุรินทร์ เขต 3,32030101,บ้านสระทอง,0,0,0,0,18,15,33,2,21,18,39,2,39,33,72,4,15,14,29,1,14,22,36,2,19,17,36,2,19,21,40,2,20,20,40,2,17,20,37,2,104,114,218,11,14,13,27,1,29,16,45,2,23,20,43,2,66,49,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,196,405,20
32030000,สพป.สุรินทร์ เขต 3,32030102,ประชาสามัคคี,0,0,0,0,20,15,35,1,15,13,28,1,35,28,63,2,17,14,31,1,12,16,28,1,9,8,17,1,14,11,25,1,11,17,28,1,11,13,24,1,74,79,153,6,11,10,21,1,23,16,39,2,25,13,38,2,59,39,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,146,314,13
32030000,สพป.สุรินทร์ เขต 3,32030103,บ้านแนงมุด,0,0,0,0,27,28,55,2,23,16,39,2,50,44,94,4,25,15,40,2,19,23,42,2,27,19,46,2,28,21,49,2,26,18,44,2,22,20,42,2,147,116,263,12,15,20,35,1,25,11,36,1,8,17,25,1,48,48,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,208,453,19
32030000,สพป.สุรินทร์ เขต 3,32030104,บ้านกระเทียม(ราษฎร์วิทยาคม),0,0,0,0,25,25,50,2,36,28,64,2,61,53,114,4,34,23,57,2,25,27,52,2,18,18,36,2,26,17,43,2,30,22,52,2,21,24,45,2,154,131,285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,184,399,16
32030000,สพป.สุรินทร์ เขต 3,32030105,บ้านแยงมิตรภาพที่ 146,0,0,0,0,17,21,38,1,24,16,40,1,41,37,78,2,16,9,25,1,18,11,29,1,12,10,22,1,17,20,37,1,29,11,40,1,17,18,35,1,109,79,188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,116,266,8
32030000,สพป.สุรินทร์ เขต 3,32030106,บ้านโนนสบาย,0,0,0,0,7,5,12,1,12,9,21,1,19,14,33,2,9,7,16,1,11,10,21,1,10,12,22,1,9,8,17,1,16,12,28,1,18,12,30,1,73,61,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,167,8
32030000,สพป.สุรินทร์ เขต 3,32030107,บ้านถนน,0,0,0,0,8,6,14,1,4,9,13,1,12,15,27,2,4,7,11,1,7,2,9,1,3,4,7,1,6,8,14,1,4,2,6,1,3,7,10,1,27,30,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,84,8
32030000,สพป.สุรินทร์ เขต 3,32030108,บ้านโคกรัมย์,0,0,0,0,7,10,17,1,14,12,26,1,21,22,43,2,18,14,32,1,16,11,27,1,6,12,18,1,7,8,15,1,8,7,15,1,11,10,21,1,66,62,128,6,9,0,9,1,0,0,0,0,3,4,7,1,12,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,88,187,10
